player_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,leaver_status,last_hits,denies,gold_per_min,xp_per_min,level,hero_damage,tower_damage,hero_healing,gold,gold_spent,scaled_hero_damage,scaled_tower_damage,scaled_hero_healing,ability_upgrades,won,match_id,custom_game,additional_units,match_id_int
131.0,50.0,244.0,218.0,36.0,0.0,180.0,187.0,375.0,0.0,0.0,308.0,5.0,12.0,11.0,0.0,23.0,2.0,202.0,362.0,15.0,,,,,,,,,,0.0,5314396618.0,,,5314396618
129.0,7.0,178.0,36.0,214.0,57.0,39.0,43.0,244.0,0.0,0.0,356.0,2.0,10.0,6.0,0.0,37.0,2.0,206.0,232.0,11.0,9966.0,0.0,40.0,1594.0,4220.0,5171.0,0.0,30.0,"[{'ability': 5023, 'time': 198, 'level': 1}, {'ability': 5025, 'time': 415, 'level': 2}, {'ability': 5024, 'time': 605, 'level': 3}, {'ability': 5024, 'time': 735, 'level': 4}, {'ability': 5023, 'time': 916, 'level': 5}, {'ability': 5026, 'time': 968, 'level': 6}, {'ability': 5024, 'time': 1092, 'level': 7}, {'ability': 5024, 'time': 1151, 'level': 8}, {'ability': 5023, 'time': 1393, 'level': 9}, {'ability': 5023, 'time': 1481, 'level': 10}, {'ability': 5025, 'time': 1820, 'level': 11}]",False,5404516812.0,,,5404516812
132.0,1.0,145.0,63.0,52.0,0.0,208.0,147.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,0.0,393.0,19.0,560.0,664.0,24.0,,,,,,,,,,0.0,5018112466.0,,,5018112466
4.0,93.0,154.0,139.0,63.0,116.0,108.0,1.0,11.0,0.0,0.0,0.0,7.0,12.0,22.0,0.0,326.0,15.0,528.0,633.0,25.0,,,,,,,,,,0.0,5050030554.0,,,5050030554
1.0,32.0,143.0,0.0,139.0,48.0,116.0,174.0,0.0,0.0,0.0,0.0,9.0,13.0,15.0,0.0,127.0,4.0,580.0,685.0,25.0,,,,,,,,,,True,4963680737.0,"{'team': 2, 'winner': True}",,4963680737
2.0,36.0,57.0,36.0,79.0,0.0,63.0,0.0,0.0,0.0,0.0,375.0,3.0,2.0,17.0,0.0,36.0,1.0,339.0,372.0,14.0,,,,,,,,,,1.0,5230232036.0,,,5230232036
128.0,36.0,42.0,36.0,231.0,40.0,96.0,226.0,0.0,0.0,216.0,363.0,13.0,8.0,23.0,0.0,193.0,6.0,413.0,557.0,29.0,36781.0,212.0,22551.0,4770.0,25220.0,13225.0,88.0,6152.0,"[{'ability': 5158, 'time': 189, 'level': 1}, {'ability': 5159, 'time': 371, 'level': 2}, {'ability': 5158, 'time': 451, 'level': 3}, {'ability': 5159, 'time': 627, 'level': 4}, {'ability': 5160, 'time': 743, 'level': 5}, {'ability': 5161, 'time': 930, 'level': 6}, {'ability': 5158, 'time': 1027, 'level': 7}, {'ability': 5158, 'time': 1244, 'level': 8}, {'ability': 5159, 'time': 1464, 'level': 9}, {'ability': 6137, 'time': 1563, 'level': 10}, {'ability': 5159, 'time': 1670, 'level': 11}, {'ability': 5161, 'time': 1696, 'level': 12}, {'ability': 5160, 'time': 1711, 'level': 13}, {'ability': 5160, 'time': 1735, 'level': 14}, {'ability': 5160, 'time': 1916, 'level': 15}, {'ability': 7111, 'time': 1991, 'level': 16}, {'ability': 5161, 'time': 2612, 'level': 17}, {'ability': 6000, 'time': 2803, 'level': 18}, {'ability': 6010, 'time': 3267, 'level': 19}]",False,5360695785.0,,,5360695785
129.0,36.0,231.0,188.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,2.0,7.0,6.0,0.0,69.0,3.0,209.0,257.0,13.0,7282.0,0.0,3025.0,328.0,6335.0,3932.0,0.0,1940.0,"[{'ability': 5158, 'time': 159, 'level': 1}, {'ability': 5159, 'time': 335, 'level': 2}, {'ability': 5160, 'time': 441, 'level': 3}, {'ability': 5158, 'time': 657, 'level': 4}, {'ability': 5158, 'time': 852, 'level': 5}, {'ability': 5161, 'time': 1070, 'level': 6}, {'ability': 5158, 'time': 1320, 'level': 7}, {'ability': 5160, 'time': 1403, 'level': 8}, {'ability': 5160, 'time': 1507, 'level': 9}, {'ability': 5160, 'time': 1719, 'level': 10}, {'ability': 5159, 'time': 1826, 'level': 11}, {'ability': 5161, 'time': 1871, 'level': 12}, {'ability': 5982, 'time': 2150, 'level': 13}]",False,5408432625.0,,,5408432625
4.0,77.0,208.0,194.0,216.0,0.0,164.0,0.0,0.0,0.0,0.0,378.0,10.0,4.0,16.0,0.0,210.0,13.0,560.0,631.0,22.0,17614.0,7276.0,0.0,4163.0,15240.0,11411.0,3123.0,0.0,"[{'ability': 5395, 'time': 256, 'level': 1}, {'ability': 5397, 'time': 310, 'level': 2}, {'ability': 5395, 'time': 421, 'level': 3}, {'ability': 5397, 'time': 533, 'level': 4}, {'ability': 5395, 'time': 610, 'level': 5}, {'ability': 5398, 'time': 691, 'level': 6}, {'ability': 5395, 'time': 778, 'level': 7}, {'ability': 5397, 'time': 870, 'level': 8}, {'ability': 5397, 'time': 933, 'level': 9}, {'ability': 5938, 'time': 1045, 'level': 10}, {'ability': 5396, 'time': 1181, 'level': 11}, {'ability': 5398, 'time': 1420, 'level': 12}, {'ability': 5396, 'time': 1504, 'level': 13}, {'ability': 5396, 'time': 1713, 'level': 14}, {'ability': 5396, 'time': 1796, 'level': 15}, {'ability': 6021, 'time': 1810, 'level': 16}, {'ability': 5398, 'time': 2031, 'level': 17}, {'ability': 6134, 'time': 2170, 'level': 18}]",True,5452157427.0,,,5452157427
0.0,73.0,208.0,116.0,141.0,48.0,137.0,112.0,0.0,0.0,0.0,364.0,9.0,4.0,17.0,0.0,409.0,7.0,882.0,722.0,28.0,31546.0,15326.0,0.0,8157.0,36395.0,12267.0,8293.0,0.0,"[{'ability': 5368, 'time': 200, 'level': 1}, {'ability': 5365, 'time': 401, 'level': 2}, {'ability': 5365, 'time': 492, 'level': 3}, {'ability': 5366, 'time': 559, 'level': 4}, {'ability': 5368, 'time': 656, 'level': 5}, {'ability': 5369, 'time': 807, 'level': 6}, {'ability': 5368, 'time': 884, 'level': 7}, {'ability': 5365, 'time': 943, 'level': 8}, {'ability': 5368, 'time': 1051, 'level': 9}, {'ability': 6119, 'time': 1200, 'level': 10}, {'ability': 5365, 'time': 1354, 'level': 11}, {'ability': 5369, 'time': 1459, 'level': 12}, {'ability': 5366, 'time': 1518, 'level': 13}, {'ability': 5366, 'time': 1555, 'level': 14}, {'ability': 5960, 'time': 1707, 'level': 15}, {'ability': 5366, 'time': 1792, 'level': 16}, {'ability': 5369, 'time': 1911, 'level': 17}, {'ability': 7122, 'time': 2095, 'level': 18}, {'ability': 351, 'time': 2671, 'level': 19}]",True,5450643955.0,,,5450643955
2.0,25.0,250.0,100.0,40.0,48.0,277.0,77.0,0.0,0.0,0.0,288.0,10.0,9.0,12.0,0.0,94.0,7.0,816.0,1376.0,29.0,33564.0,101.0,0.0,3632.0,20450.0,16010.0,93.0,0.0,"[{'ability': 5041, 'time': 157, 'level': 1}, {'ability': 5040, 'time': 204, 'level': 2}, {'ability': 5040, 'time': 228, 'level': 3}, {'ability': 5042, 'time': 261, 'level': 4}, {'ability': 5040, 'time': 291, 'level': 5}, {'ability': 5043, 'time': 343, 'level': 6}, {'ability': 5040, 'time': 383, 'level': 7}, {'ability': 5041, 'time': 425, 'level': 8}, {'ability': 5042, 'time': 427, 'level': 9}, {'ability': 5042, 'time': 533, 'level': 10}, {'ability': 5939, 'time': 613, 'level': 11}, {'ability': 5043, 'time': 656, 'level': 12}, {'ability': 5042, 'time': 714, 'level': 13}, {'ability': 5041, 'time': 728, 'level': 14}, {'ability': 5041, 'time': 729, 'level': 15}, {'ability': 5993, 'time': 755, 'level': 16}, {'ability': 5043, 'time': 824, 'level': 17}, {'ability': 444, 'time': 1046, 'level': 18}, {'ability': 6212, 'time': 1417, 'level': 19}]",False,5438990836.0,,,5438990836
3.0,36.0,36.0,216.0,244.0,0.0,218.0,231.0,0.0,0.0,0.0,308.0,2.0,9.0,6.0,0.0,42.0,5.0,208.0,251.0,14.0,,,,,,,,,,0.0,5251215861.0,,,5251215861
130.0,26.0,1.0,90.0,214.0,108.0,218.0,77.0,34.0,0.0,0.0,362.0,11.0,7.0,10.0,0.0,72.0,15.0,285.0,517.0,23.0,21053.0,157.0,0.0,626.0,12835.0,12406.0,81.0,0.0,"[{'ability': 5044, 'time': 248, 'level': 1}, {'ability': 5046, 'time': 363, 'level': 2}, {'ability': 5046, 'time': 473, 'level': 3}, {'ability': 5044, 'time': 590, 'level': 4}, {'ability': 5044, 'time': 653, 'level': 5}, {'ability': 5047, 'time': 715, 'level': 6}, {'ability': 5044, 'time': 808, 'level': 7}, {'ability': 5046, 'time': 908, 'level': 8}, {'ability': 5045, 'time': 1001, 'level': 9}, {'ability': 5947, 'time': 1069, 'level': 10}, {'ability': 5046, 'time': 1129, 'level': 11}, {'ability': 5047, 'time': 1184, 'level': 12}, {'ability': 5045, 'time': 1207, 'level': 13}, {'ability': 5045, 'time': 1387, 'level': 14}, {'ability': 6600, 'time': 1458, 'level': 15}, {'ability': 5045, 'time': 1585, 'level': 16}, {'ability': 5047, 'time': 1816, 'level': 17}, {'ability': 5976, 'time': 2299, 'level': 18}]",False,5464472059.0,,,5464472059
130.0,104.0,125.0,50.0,0.0,168.0,127.0,249.0,0.0,0.0,0.0,0.0,9.0,9.0,11.0,0.0,235.0,15.0,492.0,768.0,25.0,,,,,,,,,,0.0,5015091708.0,,,5015091708
132.0,26.0,23.0,214.0,36.0,43.0,61.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,8.0,0.0,29.0,3.0,216.0,289.0,16.0,,,,,,,,,,0.0,5016599039.0,,,5016599039
0.0,108.0,356.0,180.0,40.0,43.0,242.0,206.0,216.0,39.0,58.0,0.0,5.0,10.0,20.0,0.0,106.0,12.0,361.0,504.0,23.0,,,,,,,,,,0.0,5200847360.0,,,5200847360
129.0,32.0,218.0,139.0,48.0,0.0,174.0,166.0,0.0,0.0,0.0,0.0,14.0,6.0,17.0,0.0,155.0,10.0,495.0,654.0,25.0,,,,,,,,,,True,4888625671.0,"{'team': 3, 'winner': True}",,4888625671
3.0,50.0,94.0,244.0,36.0,0.0,180.0,187.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,0.0,44.0,7.0,246.0,416.0,19.0,,,,,,,,,,0.0,5091256862.0,,,5091256862
128.0,57.0,178.0,11.0,43.0,31.0,29.0,0.0,0.0,0.0,0.0,381.0,0.0,12.0,4.0,0.0,35.0,8.0,173.0,189.0,10.0,2049.0,0.0,4639.0,2052.0,2970.0,1190.0,0.0,2254.0,"[{'ability': 5263, 'time': 253, 'level': 1}, {'ability': 5264, 'time': 355, 'level': 2}, {'ability': 5265, 'time': 488, 'level': 3}, {'ability': 5263, 'time': 711, 'level': 4}, {'ability': 5264, 'time': 793, 'level': 5}, {'ability': 5266, 'time': 897, 'level': 6}, {'ability': 5263, 'time': 1096, 'level': 7}, {'ability': 5264, 'time': 1416, 'level': 8}, {'ability': 5263, 'time': 1594, 'level': 9}, {'ability': 5264, 'time': 1777, 'level': 10}]",False,5402362402.0,,,5402362402
132.0,70.0,26.0,11.0,5.0,168.0,208.0,50.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,0.0,85.0,1.0,674.0,722.0,21.0,,,,,,,,,,True,4899668517.0,"{'team': 3, 'winner': True}",,4899668517
130.0,81.0,208.0,50.0,53.0,252.0,147.0,151.0,0.0,0.0,0.0,0.0,12.0,4.0,10.0,0.0,281.0,33.0,578.0,708.0,25.0,,,,,,,,,,0.0,5045631526.0,,,5045631526
130.0,53.0,152.0,88.0,181.0,63.0,166.0,28.0,28.0,17.0,0.0,306.0,0.0,4.0,1.0,0.0,172.0,13.0,311.0,301.0,14.0,10736.0,2002.0,0.0,1236.0,9245.0,7052.0,944.0,0.0,"[{'ability': 5245, 'time': 231, 'level': 1}, {'ability': 5247, 'time': 328, 'level': 2}, {'ability': 5246, 'time': 382, 'level': 3}, {'ability': 5247, 'time': 483, 'level': 4}, {'ability': 5247, 'time': 561, 'level': 5}, {'ability': 5248, 'time': 683, 'level': 6}, {'ability': 5246, 'time': 828, 'level': 7}, {'ability': 5246, 'time': 943, 'level': 8}, {'ability': 5246, 'time': 1092, 'level': 9}, {'ability': 6009, 'time': 1358, 'level': 10}, {'ability': 5247, 'time': 1480, 'level': 11}, {'ability': 5248, 'time': 1704, 'level': 12}, {'ability': 5245, 'time': 1971, 'level': 13}, {'ability': 5245, 'time': 2239, 'level': 14}]",False,5451256362.0,,,5451256362
4.0,2.0,1.0,50.0,36.0,112.0,114.0,73.0,0.0,0.0,0.0,311.0,3.0,9.0,12.0,0.0,200.0,13.0,419.0,628.0,25.0,17231.0,2055.0,0.0,2920.0,16185.0,10784.0,1032.0,0.0,"[{'ability': 5008, 'time': 263, 'level': 1}, {'ability': 5009, 'time': 361, 'level': 2}, {'ability': 5009, 'time': 442, 'level': 3}, {'ability': 5008, 'time': 541, 'level': 4}, {'ability': 5008, 'time': 687, 'level': 5}, {'ability': 5010, 'time': 796, 'level': 6}, {'ability': 5007, 'time': 894, 'level': 7}, {'ability': 5009, 'time': 1104, 'level': 8}, {'ability': 5009, 'time': 1287, 'level': 9}, {'ability': 5918, 'time': 1397, 'level': 10}, {'ability': 5008, 'time': 1533, 'level': 11}, {'ability': 5010, 'time': 1587, 'level': 12}, {'ability': 5007, 'time': 1643, 'level': 13}, {'ability': 5007, 'time': 1779, 'level': 14}, {'ability': 5007, 'time': 1873, 'level': 15}, {'ability': 6196, 'time': 2098, 'level': 16}, {'ability': 5010, 'time': 2345, 'level': 17}, {'ability': 6079, 'time': 2496, 'level': 18}, {'ability': 6608, 'time': 3001, 'level': 19}]",True,5404230187.0,,,5404230187
1.0,83.0,108.0,154.0,11.0,214.0,308.0,81.0,0.0,0.0,0.0,0.0,2.0,6.0,17.0,0.0,95.0,4.0,301.0,528.0,25.0,,,,,,,,,,1.0,5203667498.0,,,5203667498
4.0,53.0,218.0,240.0,0.0,0.0,98.0,50.0,0.0,0.0,0.0,0.0,9.0,3.0,22.0,0.0,62.0,2.0,491.0,435.0,14.0,,,,,,,,,,1.0,5166918191.0,,,5166918191
132.0,37.0,180.0,108.0,331.0,218.0,335.0,254.0,0.0,0.0,0.0,0.0,5.0,12.0,15.0,0.0,63.0,5.0,332.0,509.0,24.0,,,,,,,,,,1.0,5193472565.0,,,5193472565
131.0,30.0,218.0,188.0,231.0,216.0,254.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,21.0,0.0,28.0,5.0,315.0,365.0,16.0,,,,,,,,,,1.0,5168482869.0,,,5168482869
130.0,37.0,254.0,188.0,21.0,94.0,218.0,180.0,0.0,0.0,0.0,326.0,2.0,13.0,8.0,0.0,49.0,8.0,191.0,286.0,15.0,8642.0,982.0,2640.0,296.0,7775.0,4319.0,515.0,2149.0,"[{'ability': 5164, 'time': 229, 'level': 1}, {'ability': 5163, 'time': 358, 'level': 2}, {'ability': 5163, 'time': 624, 'level': 3}, {'ability': 5164, 'time': 790, 'level': 4}, {'ability': 5164, 'time': 878, 'level': 5}, {'ability': 5165, 'time': 1008, 'level': 6}, {'ability': 5164, 'time': 1124, 'level': 7}, {'ability': 5162, 'time': 1223, 'level': 8}, {'ability': 5163, 'time': 1346, 'level': 9}, {'ability': 6056, 'time': 1446, 'level': 10}, {'ability': 5162, 'time': 1494, 'level': 11}, {'ability': 5165, 'time': 1547, 'level': 12}, {'ability': 5163, 'time': 1846, 'level': 13}, {'ability': 5162, 'time': 2068, 'level': 14}, {'ability': 5934, 'time': 2430, 'level': 15}]",False,5423622716.0,,,5423622716
128.0,61.0,7.0,48.0,182.0,216.0,181.0,174.0,11.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,30.0,4.0,464.0,748.0,18.0,,,,,,,,,,False,4896694845.0,"{'team': 3, 'winner': False}",,4896694845
2.0,36.0,231.0,36.0,216.0,0.0,226.0,218.0,0.0,0.0,304.0,0.0,5.0,9.0,25.0,0.0,90.0,2.0,375.0,594.0,24.0,,,,,,,,,,1.0,5194650183.0,,,5194650183
1.0,54.0,44.0,182.0,0.0,237.0,181.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,132.0,133.0,2.0,,,,,,,,,,1.0,4955628114.0,,,4955628114
2.0,26.0,94.0,214.0,40.0,232.0,102.0,254.0,36.0,0.0,0.0,331.0,3.0,8.0,17.0,0.0,49.0,4.0,323.0,419.0,19.0,6711.0,826.0,0.0,2271.0,9975.0,4973.0,513.0,0.0,"[{'ability': 5044, 'time': 157, 'level': 1}, {'ability': 5045, 'time': 404, 'level': 2}, {'ability': 5046, 'time': 539, 'level': 3}, {'ability': 5046, 'time': 682, 'level': 4}, {'ability': 5044, 'time': 780, 'level': 5}, {'ability': 5047, 'time': 891, 'level': 6}, {'ability': 5046, 'time': 1237, 'level': 7}, {'ability': 5044, 'time': 1329, 'level': 8}, {'ability': 5044, 'time': 1392, 'level': 9}, {'ability': 6003, 'time': 1476, 'level': 10}, {'ability': 5045, 'time': 1525, 'level': 11}, {'ability': 5047, 'time': 1935, 'level': 12}, {'ability': 5046, 'time': 2034, 'level': 13}, {'ability': 5045, 'time': 2170, 'level': 14}, {'ability': 6600, 'time': 2219, 'level': 15}, {'ability': 5045, 'time': 2338, 'level': 16}, {'ability': 5047, 'time': 2475, 'level': 17}]",True,5362240102.0,,,5362240102
130.0,65.0,1.0,188.0,57.0,244.0,214.0,42.0,181.0,0.0,0.0,300.0,3.0,15.0,9.0,0.0,51.0,0.0,248.0,460.0,21.0,10678.0,130.0,0.0,1743.0,7670.0,6528.0,56.0,0.0,"[{'ability': 5320, 'time': 170, 'level': 1}, {'ability': 5322, 'time': 363, 'level': 2}, {'ability': 5322, 'time': 502, 'level': 3}, {'ability': 5320, 'time': 657, 'level': 4}, {'ability': 5323, 'time': 881, 'level': 5}, {'ability': 5320, 'time': 882, 'level': 6}, {'ability': 5320, 'time': 1014, 'level': 7}, {'ability': 5322, 'time': 1122, 'level': 8}, {'ability': 5322, 'time': 1323, 'level': 9}, {'ability': 5931, 'time': 1585, 'level': 10}, {'ability': 5321, 'time': 1639, 'level': 11}, {'ability': 5323, 'time': 1746, 'level': 12}, {'ability': 5321, 'time': 1868, 'level': 13}, {'ability': 5321, 'time': 2009, 'level': 14}, {'ability': 5903, 'time': 2117, 'level': 15}, {'ability': 5321, 'time': 2202, 'level': 16}, {'ability': 5323, 'time': 2650, 'level': 17}, {'ability': 5919, 'time': 2837, 'level': 18}]",False,5449433704.0,,,5449433704
3.0,70.0,0.0,143.0,168.0,156.0,116.0,50.0,182.0,0.0,33.0,0.0,14.0,9.0,8.0,0.0,197.0,4.0,544.0,689.0,25.0,,,,,,,,,,1.0,5109508715.0,,,5109508715
132.0,36.0,218.0,36.0,267.0,94.0,96.0,180.0,0.0,0.0,0.0,330.0,7.0,12.0,16.0,0.0,88.0,2.0,365.0,534.0,24.0,,,,,,,,,,1.0,5292933741.0,,,5292933741
131.0,1.0,145.0,63.0,0.0,0.0,208.0,147.0,0.0,0.0,0.0,0.0,3.0,4.0,16.0,0.0,280.0,13.0,581.0,616.0,22.0,,,,,,,,,,1.0,5015013998.0,,,5015013998
128.0,1.0,63.0,145.0,139.0,0.0,208.0,147.0,0.0,0.0,0.0,0.0,9.0,5.0,11.0,0.0,365.0,29.0,620.0,683.0,25.0,,,,,,,,,,1.0,4983710317.0,,,4983710317
128.0,6.0,147.0,152.0,236.0,26.0,63.0,75.0,0.0,0.0,0.0,359.0,10.0,3.0,6.0,0.0,186.0,19.0,533.0,611.0,20.0,25457.0,11495.0,0.0,3376.0,14270.0,17852.0,5334.0,0.0,"[{'ability': 343, 'time': 198, 'level': 1}, {'ability': 5019, 'time': 304, 'level': 2}, {'ability': 343, 'time': 362, 'level': 3}, {'ability': 5019, 'time': 420, 'level': 4}, {'ability': 343, 'time': 499, 'level': 5}, {'ability': 5022, 'time': 567, 'level': 6}, {'ability': 343, 'time': 633, 'level': 7}, {'ability': 5632, 'time': 721, 'level': 8}, {'ability': 5019, 'time': 859, 'level': 9}, {'ability': 5019, 'time': 950, 'level': 10}, {'ability': 5920, 'time': 1124, 'level': 11}, {'ability': 5022, 'time': 1257, 'level': 12}, {'ability': 5632, 'time': 1319, 'level': 13}, {'ability': 5632, 'time': 1409, 'level': 14}, {'ability': 8010, 'time': 1463, 'level': 15}, {'ability': 5632, 'time': 1486, 'level': 16}, {'ability': 5022, 'time': 1805, 'level': 17}, {'ability': 6634, 'time': 2089, 'level': 18}]",True,5388411513.0,,,5388411513
130.0,26.0,108.0,214.0,0.0,0.0,254.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,9.0,0.0,64.0,9.0,303.0,411.0,20.0,,,,,,,,,,0.0,4904493689.0,,,4904493689
1.0,37.0,108.0,110.0,36.0,43.0,37.0,231.0,0.0,0.0,0.0,0.0,11.0,5.0,25.0,0.0,130.0,4.0,451.0,724.0,25.0,,,,,,,,,,1.0,4953899643.0,,,4953899643
129.0,101.0,77.0,108.0,214.0,77.0,100.0,190.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,0.0,103.0,19.0,349.0,671.0,24.0,,,,,,,,,,0.0,5040552580.0,,,5040552580
4.0,71.0,63.0,185.0,218.0,73.0,152.0,267.0,0.0,0.0,0.0,355.0,5.0,1.0,21.0,0.0,72.0,11.0,359.0,568.0,21.0,,,,,,,,,,1.0,5222382215.0,,,5222382215
132.0,91.0,92.0,178.0,231.0,218.0,188.0,16.0,0.0,216.0,0.0,308.0,2.0,7.0,16.0,0.0,27.0,7.0,210.0,333.0,18.0,,,,,,,,,,0.0,5288954505.0,,,5288954505
2.0,36.0,0.0,180.0,77.0,0.0,90.0,206.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,73.0,5.0,275.0,356.0,17.0,,,,,,,,,,0.0,4991742604.0,,,4991742604
132.0,47.0,58.0,335.0,88.0,216.0,231.0,102.0,0.0,0.0,0.0,0.0,6.0,12.0,17.0,0.0,102.0,4.0,322.0,534.0,25.0,,,,,,,,,,0.0,5211333262.0,,,5211333262
128.0,47.0,218.0,137.0,158.0,114.0,235.0,48.0,0.0,0.0,0.0,0.0,13.0,14.0,35.0,0.0,350.0,4.0,841.0,888.0,25.0,,,,,,,,,,False,4940577422.0,"{'team': 3, 'winner': False}",,4940577422
128.0,41.0,63.0,158.0,156.0,75.0,75.0,0.0,0.0,0.0,0.0,379.0,5.0,8.0,13.0,0.0,234.0,4.0,423.0,502.0,21.0,11534.0,1522.0,0.0,2106.0,14250.0,7749.0,572.0,0.0,"[{'ability': 5182, 'time': 254, 'level': 1}, {'ability': 5184, 'time': 338, 'level': 2}, {'ability': 5184, 'time': 460, 'level': 3}, {'ability': 5182, 'time': 599, 'level': 4}, {'ability': 5184, 'time': 777, 'level': 5}, {'ability': 5185, 'time': 864, 'level': 6}, {'ability': 5182, 'time': 1055, 'level': 7}, {'ability': 5182, 'time': 1156, 'level': 8}, {'ability': 5184, 'time': 1219, 'level': 9}, {'ability': 6159, 'time': 1342, 'level': 10}, {'ability': 5691, 'time': 1452, 'level': 11}, {'ability': 5185, 'time': 1525, 'level': 12}, {'ability': 5691, 'time': 1576, 'level': 13}, {'ability': 5691, 'time': 1718, 'level': 14}, {'ability': 6807, 'time': 1780, 'level': 15}, {'ability': 5691, 'time': 1960, 'level': 16}, {'ability': 5185, 'time': 2300, 'level': 17}, {'ability': 6128, 'time': 2618, 'level': 18}]",True,5443486356.0,,,5443486356
130.0,37.0,180.0,94.0,0.0,108.0,218.0,0.0,0.0,0.0,0.0,375.0,3.0,4.0,21.0,0.0,39.0,8.0,288.0,354.0,15.0,18464.0,1511.0,4733.0,1872.0,7880.0,11598.0,725.0,3043.0,"[{'ability': 5163, 'time': 234, 'level': 1}, {'ability': 5164, 'time': 368, 'level': 2}, {'ability': 5163, 'time': 462, 'level': 3}, {'ability': 5162, 'time': 606, 'level': 4}, {'ability': 5163, 'time': 786, 'level': 5}, {'ability': 5165, 'time': 881, 'level': 6}, {'ability': 5162, 'time': 1099, 'level': 7}, {'ability': 5163, 'time': 1196, 'level': 8}, {'ability': 5162, 'time': 1272, 'level': 9}, {'ability': 6982, 'time': 1477, 'level': 10}, {'ability': 5162, 'time': 1774, 'level': 11}, {'ability': 5165, 'time': 1822, 'level': 12}, {'ability': 5164, 'time': 1938, 'level': 13}, {'ability': 5164, 'time': 2039, 'level': 14}, {'ability': 5934, 'time': 2181, 'level': 15}]",True,5461605019.0,,,5461605019
132.0,32.0,63.0,139.0,48.0,112.0,208.0,174.0,0.0,0.0,0.0,0.0,27.0,4.0,8.0,0.0,137.0,10.0,913.0,1134.0,25.0,,,,,,,,,,True,4952335004.0,"{'team': 3, 'winner': True}",,4952335004
4.0,48.0,156.0,160.0,139.0,63.0,236.0,117.0,216.0,0.0,0.0,363.0,14.0,4.0,20.0,0.0,346.0,5.0,623.0,678.0,27.0,53699.0,11068.0,0.0,7983.0,20815.0,25492.0,5013.0,0.0,"[{'ability': 5224, 'time': 157, 'level': 1}, {'ability': 5222, 'time': 339, 'level': 2}, {'ability': 5224, 'time': 455, 'level': 3}, {'ability': 5222, 'time': 531, 'level': 4}, {'ability': 5224, 'time': 621, 'level': 5}, {'ability': 5222, 'time': 750, 'level': 6}, {'ability': 5225, 'time': 907, 'level': 7}, {'ability': 5222, 'time': 994, 'level': 8}, {'ability': 5223, 'time': 1167, 'level': 9}, {'ability': 6119, 'time': 1256, 'level': 10}, {'ability': 5224, 'time': 1347, 'level': 11}, {'ability': 5225, 'time': 1430, 'level': 12}, {'ability': 5223, 'time': 1479, 'level': 13}, {'ability': 5223, 'time': 1590, 'level': 14}, {'ability': 5919, 'time': 1676, 'level': 15}, {'ability': 5223, 'time': 1782, 'level': 16}, {'ability': 5225, 'time': 1927, 'level': 17}, {'ability': 6180, 'time': 2072, 'level': 18}, {'ability': 6121, 'time': 2794, 'level': 19}]",True,5463253674.0,,,5463253674
132.0,63.0,250.0,174.0,168.0,0.0,48.0,123.0,75.0,0.0,0.0,367.0,10.0,12.0,20.0,0.0,495.0,18.0,556.0,636.0,30.0,49406.0,817.0,0.0,5828.0,23130.0,20233.0,365.0,0.0,"[{'ability': 5290, 'time': 177, 'level': 1}, {'ability': 5291, 'time': 411, 'level': 2}, {'ability': 5291, 'time': 537, 'level': 3}, {'ability': 5290, 'time': 677, 'level': 4}, {'ability': 5291, 'time': 829, 'level': 5}, {'ability': 5292, 'time': 922, 'level': 6}, {'ability': 5291, 'time': 1016, 'level': 7}, {'ability': 5290, 'time': 1162, 'level': 8}, {'ability': 5289, 'time': 1321, 'level': 9}, {'ability': 5290, 'time': 1464, 'level': 10}, {'ability': 6200, 'time': 1527, 'level': 11}, {'ability': 5292, 'time': 1582, 'level': 12}, {'ability': 5289, 'time': 1732, 'level': 13}, {'ability': 5289, 'time': 1960, 'level': 14}, {'ability': 436, 'time': 2006, 'level': 15}, {'ability': 5289, 'time': 2199, 'level': 16}, {'ability': 5292, 'time': 2331, 'level': 17}, {'ability': 6989, 'time': 2462, 'level': 18}, {'ability': 6131, 'time': 2958, 'level': 19}, {'ability': 7384, 'time': 4080, 'level': 20}, {'ability': 437, 'time': 4080, 'level': 21}, {'ability': 6988, 'time': 4080, 'level': 22}, {'ability': 6990, 'time': 4080, 'level': 23}]",False,5393164970.0,,,5393164970
129.0,53.0,185.0,81.0,310.0,96.0,242.0,231.0,0.0,0.0,240.0,0.0,5.0,7.0,22.0,0.0,277.0,3.0,493.0,595.0,26.0,,,,,,,,,,0.0,5138971310.0,,,5138971310
